INFO  2019-08-05 00:36:09,583 [16   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GRINTSYS.SAPMiddleware.Web.Controllers.UsersController.EditUserModal (GRINTSYS.SAPMiddleware.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 969.2702ms.
INFO  2019-08-05 00:36:09,909 [16   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view _EditUserModal.
INFO  2019-08-05 00:36:10,070 [16   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view _EditUserModal executed in 170.1923ms.
INFO  2019-08-05 00:36:10,070 [16   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GRINTSYS.SAPMiddleware.Web.Controllers.UsersController.EditUserModal (GRINTSYS.SAPMiddleware.Web.Mvc) in 1476.1356ms
INFO  2019-08-05 00:36:10,070 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1491.8675ms 200 text/html; charset=utf-8
INFO  2019-08-05 00:36:58,097 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/api/tokenAuth/Authenticate application/json 103
INFO  2019-08-05 00:36:58,114 [16   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Authenticate", controller = "TokenAuth", area = ""}. Executing action GRINTSYS.SAPMiddleware.Controllers.TokenAuthController.Authenticate (GRINTSYS.SAPMiddleware.Web.Core)
INFO  2019-08-05 00:36:58,150 [16   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GRINTSYS.SAPMiddleware.Controllers.TokenAuthController.Authenticate (GRINTSYS.SAPMiddleware.Web.Core) with arguments (GRINTSYS.SAPMiddleware.Models.TokenAuth.AuthenticateModel) - Validation state: Valid
WARN  2019-08-05 00:36:59,623 [14   ] Mvc.ExceptionHandling.AbpExceptionFilter - Login failed!
Abp.UI.UserFriendlyException: Login failed!
   at GRINTSYS.SAPMiddleware.Controllers.TokenAuthController.GetLoginResultAsync(String usernameOrEmailAddress, String password, String tenancyName) in C:\Users\Sergio Peralta\Documents\GitHub\GRINTSYS.SAPMiddleware\src\GRINTSYS.SAPMiddleware.Web.Core\Controllers\TokenAuthController.cs:line 192
   at GRINTSYS.SAPMiddleware.Controllers.TokenAuthController.Authenticate(AuthenticateModel model) in C:\Users\Sergio Peralta\Documents\GitHub\GRINTSYS.SAPMiddleware\src\GRINTSYS.SAPMiddleware.Web.Core\Controllers\TokenAuthController.cs:line 55
   at lambda_method(Closure , Object )
   at Microsoft.AspNetCore.Mvc.Internal.ActionMethodExecutor.AwaitableObjectResultExecutor.Execute(IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments)
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.InvokeActionMethodAsync()
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.InvokeNextActionFilterAsync()
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.Rethrow(ActionExecutedContext context)
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.InvokeInnerFilterAsync()
   at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.InvokeNextExceptionFilterAsync()
INFO  2019-08-05 00:36:59,632 [14   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-08-05 00:36:59,638 [14   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GRINTSYS.SAPMiddleware.Controllers.TokenAuthController.Authenticate (GRINTSYS.SAPMiddleware.Web.Core) in 1523.85ms
INFO  2019-08-05 00:36:59,638 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1542.3123ms 500 application/json; charset=utf-8
INFO  2019-08-05 00:37:12,139 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/Account/Logout  
INFO  2019-08-05 00:37:12,154 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Logout", controller = "Account", area = ""}. Executing action GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Logout (GRINTSYS.SAPMiddleware.Web.Mvc)
INFO  2019-08-05 00:37:12,165 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Logout (GRINTSYS.SAPMiddleware.Web.Mvc) - Validation state: Valid
INFO  2019-08-05 00:37:12,211 [6    ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application signed out.
INFO  2019-08-05 00:37:12,217 [6    ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.External signed out.
INFO  2019-08-05 00:37:12,217 [6    ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.TwoFactorUserId signed out.
INFO  2019-08-05 00:37:12,225 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Logout (GRINTSYS.SAPMiddleware.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.RedirectToActionResult in 60.0395ms.
INFO  2019-08-05 00:37:12,419 [6    ] ft.AspNetCore.Mvc.RedirectToActionResult - Executing RedirectResult, redirecting to /Account/Login.
INFO  2019-08-05 00:37:12,420 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Logout (GRINTSYS.SAPMiddleware.Web.Mvc) in 265.6409ms
INFO  2019-08-05 00:37:12,420 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 281.1399ms 302 
INFO  2019-08-05 00:37:12,425 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/Account/Login  
INFO  2019-08-05 00:37:12,436 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing action GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Login (GRINTSYS.SAPMiddleware.Web.Mvc)
INFO  2019-08-05 00:37:12,440 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Login (GRINTSYS.SAPMiddleware.Web.Mvc) with arguments (, , ) - Validation state: Valid
INFO  2019-08-05 00:37:12,441 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Login (GRINTSYS.SAPMiddleware.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 0.7672ms.
INFO  2019-08-05 00:37:12,616 [20   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Login.
INFO  2019-08-05 00:37:12,851 [20   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Login executed in 235.5725ms.
INFO  2019-08-05 00:37:12,851 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Login (GRINTSYS.SAPMiddleware.Web.Mvc) in 414.5936ms
INFO  2019-08-05 00:37:12,851 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 426.4056ms 200 text/html; charset=utf-8
DEBUG 2019-08-05 00:37:12,874 [20   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is disconnected: IWUvoU3gyph0ILMysh5RRQ
INFO  2019-08-05 00:37:12,874 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 71463.9436ms 101 
INFO  2019-08-05 00:37:12,955 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/Login.css?v=j_16MTiQNlUrKdjTrCjLCSGkIIjHvt8tFUyucW02Vqw  
INFO  2019-08-05 00:37:12,959 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637005619088791118  
INFO  2019-08-05 00:37:12,959 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Shared/Components/TenantChange/Default.js?v=637005622328510173  
INFO  2019-08-05 00:37:12,960 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/Login.js?v=o2PUQBkwW7VjtzD5RNxKPa3oShr3fMFHds_2dwIAV5M  
INFO  2019-08-05 00:37:12,966 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2019-08-05 00:37:12,967 [28   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/Login.css'. Physical path: 'C:\Users\Sergio Peralta\Documents\GitHub\GRINTSYS.SAPMiddleware\src\GRINTSYS.SAPMiddleware.Web.Mvc\wwwroot\view-resources\Views\Account\Login.css'
INFO  2019-08-05 00:37:12,967 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 13.0043ms 200 text/css
INFO  2019-08-05 00:37:12,967 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2019-08-05 00:37:12,967 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/_Layout.css?v=vIEtxnpR3ZrYbYcueRr_mJ9XuJJzDprh4sMCwvRBcqk  
INFO  2019-08-05 00:37:12,969 [28   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/_Layout.css'. Physical path: 'C:\Users\Sergio Peralta\Documents\GitHub\GRINTSYS.SAPMiddleware\src\GRINTSYS.SAPMiddleware.Web.Mvc\wwwroot\view-resources\Views\Account\_Layout.css'
INFO  2019-08-05 00:37:12,969 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.8603ms 200 text/css
INFO  2019-08-05 00:37:12,976 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637005619088791118  
INFO  2019-08-05 00:37:12,976 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 8.9587ms.
INFO  2019-08-05 00:37:12,976 [20   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2019-08-05 00:37:12,977 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 10.6855ms
INFO  2019-08-05 00:37:12,977 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 17.8536ms 200 application/x-javascript
INFO  2019-08-05 00:37:12,981 [16   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/Login.js'. Physical path: 'C:\Users\Sergio Peralta\Documents\GitHub\GRINTSYS.SAPMiddleware\src\GRINTSYS.SAPMiddleware.Web.Mvc\wwwroot\view-resources\Views\Account\Login.js'
INFO  2019-08-05 00:37:12,981 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 21.0634ms 200 application/javascript
INFO  2019-08-05 00:37:12,984 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2019-08-05 00:37:12,986 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2019-08-05 00:37:12,986 [23   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Shared/Components/TenantChange/Default.js'. Physical path: 'C:\Users\Sergio Peralta\Documents\GitHub\GRINTSYS.SAPMiddleware\src\GRINTSYS.SAPMiddleware.Web.Mvc\wwwroot\view-resources\Views\Shared\Components\TenantChange\Default.js'
INFO  2019-08-05 00:37:12,986 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 27.2027ms 200 application/javascript
INFO  2019-08-05 00:37:13,051 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 65.2964ms.
INFO  2019-08-05 00:37:13,052 [6    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2019-08-05 00:37:13,052 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 67.8495ms
INFO  2019-08-05 00:37:13,052 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 76.3688ms 200 application/x-javascript; charset=utf-8
INFO  2019-08-05 00:37:17,902 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Account/Login application/x-www-form-urlencoded 262
INFO  2019-08-05 00:37:17,912 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing action GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Login (GRINTSYS.SAPMiddleware.Web.Mvc)
INFO  2019-08-05 00:37:17,956 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Login (GRINTSYS.SAPMiddleware.Web.Mvc) with arguments (GRINTSYS.SAPMiddleware.Web.Models.Account.LoginViewModel, /, ) - Validation state: Valid
INFO  2019-08-05 00:37:19,201 [6    ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application signed in.
INFO  2019-08-05 00:37:19,203 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Login (GRINTSYS.SAPMiddleware.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 1247.4676ms.
INFO  2019-08-05 00:37:19,460 [31   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-08-05 00:37:19,461 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GRINTSYS.SAPMiddleware.Web.Controllers.AccountController.Login (GRINTSYS.SAPMiddleware.Web.Mvc) in 1548.0275ms
INFO  2019-08-05 00:37:19,461 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1559.232ms 200 application/json; charset=utf-8
INFO  2019-08-05 00:37:19,476 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/  
INFO  2019-08-05 00:37:19,493 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing action GRINTSYS.SAPMiddleware.Web.Controllers.HomeController.Index (GRINTSYS.SAPMiddleware.Web.Mvc)
INFO  2019-08-05 00:37:19,498 [31   ] uthorization.DefaultAuthorizationService - Authorization was successful.
INFO  2019-08-05 00:37:19,500 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GRINTSYS.SAPMiddleware.Web.Controllers.HomeController.Index (GRINTSYS.SAPMiddleware.Web.Mvc) - Validation state: Valid
INFO  2019-08-05 00:37:19,500 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GRINTSYS.SAPMiddleware.Web.Controllers.HomeController.Index (GRINTSYS.SAPMiddleware.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 0.0136ms.
INFO  2019-08-05 00:37:19,693 [6    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Index.
INFO  2019-08-05 00:37:20,007 [20   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Index executed in 313.9435ms.
INFO  2019-08-05 00:37:20,008 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GRINTSYS.SAPMiddleware.Web.Controllers.HomeController.Index (GRINTSYS.SAPMiddleware.Web.Mvc) in 510.8505ms
INFO  2019-08-05 00:37:20,008 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 531.8781ms 200 text/html; charset=utf-8
INFO  2019-08-05 00:37:20,042 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637005619088791118  
INFO  2019-08-05 00:37:20,048 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637005619088791118  
INFO  2019-08-05 00:37:20,058 [16   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2019-08-05 00:37:20,058 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2019-08-05 00:37:20,059 [16   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2019-08-05 00:37:20,059 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2019-08-05 00:37:20,067 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 7.4628ms.
INFO  2019-08-05 00:37:20,067 [20   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2019-08-05 00:37:20,067 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 9.0783ms
INFO  2019-08-05 00:37:20,067 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 30.2498ms 200 application/x-javascript
INFO  2019-08-05 00:37:20,126 [16   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 67.1552ms.
INFO  2019-08-05 00:37:20,129 [16   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2019-08-05 00:37:20,130 [16   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 71.4327ms
INFO  2019-08-05 00:37:20,130 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 81.5166ms 200 application/x-javascript; charset=utf-8
INFO  2019-08-05 00:37:20,243 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/signalr/negotiate text/plain;charset=UTF-8 0
INFO  2019-08-05 00:37:20,257 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 14.9351ms 200 application/json
INFO  2019-08-05 00:37:20,293 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/signalr?id=hiaAzeUIC5I8xv1_QCZ4uw  
INFO  2019-08-05 00:37:20,317 [16   ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
DEBUG 2019-08-05 00:37:20,337 [16   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is connected: {"ConnectionId":"hiaAzeUIC5I8xv1_QCZ4uw","IpAddress":"::1","TenantId":1,"UserId":6,"ConnectTime":"2019-08-05T00:37:20.3186117-06:00","Properties":{}}
DEBUG 2019-08-05 00:37:20,338 [16   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is registered: hiaAzeUIC5I8xv1_QCZ4uw
INFO  2019-08-05 00:37:22,343 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/Users  
INFO  2019-08-05 00:37:22,354 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Index", controller = "Users", area = ""}. Executing action GRINTSYS.SAPMiddleware.Web.Controllers.UsersController.Index (GRINTSYS.SAPMiddleware.Web.Mvc)
INFO  2019-08-05 00:37:22,355 [20   ] uthorization.DefaultAuthorizationService - Authorization was successful.
INFO  2019-08-05 00:37:22,357 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GRINTSYS.SAPMiddleware.Web.Controllers.UsersController.Index (GRINTSYS.SAPMiddleware.Web.Mvc) - Validation state: Valid
INFO  2019-08-05 00:37:23,440 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GRINTSYS.SAPMiddleware.Web.Controllers.UsersController.Index (GRINTSYS.SAPMiddleware.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 1082.3894ms.
INFO  2019-08-05 00:37:23,750 [28   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Index.
INFO  2019-08-05 00:37:24,018 [30   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Index executed in 268.258ms.
INFO  2019-08-05 00:37:24,018 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GRINTSYS.SAPMiddleware.Web.Controllers.UsersController.Index (GRINTSYS.SAPMiddleware.Web.Mvc) in 1664.2805ms
INFO  2019-08-05 00:37:24,019 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1675.1502ms 200 text/html; charset=utf-8
DEBUG 2019-08-05 00:37:24,036 [28   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is disconnected: hiaAzeUIC5I8xv1_QCZ4uw
INFO  2019-08-05 00:37:24,036 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3743.0568ms 101 
INFO  2019-08-05 00:37:24,068 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637005619088791118  
INFO  2019-08-05 00:37:24,068 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637005619088791118  
INFO  2019-08-05 00:37:24,076 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2019-08-05 00:37:24,084 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2019-08-05 00:37:24,084 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2019-08-05 00:37:24,085 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2019-08-05 00:37:24,099 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 13.6553ms.
INFO  2019-08-05 00:37:24,099 [28   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2019-08-05 00:37:24,099 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 15.3463ms
INFO  2019-08-05 00:37:24,099 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 32.1242ms 200 application/x-javascript
INFO  2019-08-05 00:37:24,173 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 88.4687ms.
INFO  2019-08-05 00:37:24,173 [6    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2019-08-05 00:37:24,174 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 97.4881ms
INFO  2019-08-05 00:37:24,174 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 105.3927ms 200 application/x-javascript; charset=utf-8
INFO  2019-08-05 00:37:24,234 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/signalr/negotiate text/plain;charset=UTF-8 0
INFO  2019-08-05 00:37:24,249 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 14.6145ms 200 application/json
INFO  2019-08-05 00:37:24,302 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/signalr?id=sSZbmNcIjDrcaAH965eBVw  
INFO  2019-08-05 00:37:24,334 [28   ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
DEBUG 2019-08-05 00:37:24,339 [28   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is connected: {"ConnectionId":"sSZbmNcIjDrcaAH965eBVw","IpAddress":"::1","TenantId":1,"UserId":6,"ConnectTime":"2019-08-05T00:37:24.3349045-06:00","Properties":{}}
DEBUG 2019-08-05 00:37:24,339 [28   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is registered: sSZbmNcIjDrcaAH965eBVw
INFO  2019-08-05 00:37:27,385 [32   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Users/EditUserModal?userId=7 application/html 0
